 0757.00  -74.147   45.457   2510     37918  35.817 33.050
 0777.00  -73.863   45.276   2765     24919  62.752 39.511
 0781.00  -74.004   45.769   1790     18359   2.494  8.389
 0791.00  -74.053   45.820   2865     28547   4.251 17.714
 0802.00  -73.764   45.373   1800     25154  18.029 18.349
 0825.03  -73.460   45.475   2760     22586   1.327  6.778
 0827.01  -73.447   45.393   5790     30895  39.945 32.600
 0829.00  -73.545   45.378   3555     26204   7.239 17.731
 0834.00  -73.679   45.290   1205     22134  52.223 37.478
 0851.00  -73.283   45.452   2230     26455   5.666 11.445
 0854.02  -73.332   45.548   3485     34830  20.861 24.689
 0857.03  -73.385   45.488   6455     29128  11.521 20.536
 0866.00  -73.494   45.497   1510     19987    .464  3.024
 0870.01  -73.469   45.510   1980     23766   1.038  5.061
 0875.00  -73.468   45.529   2475     20214    .724  3.928
 0878.00  -73.488   45.535   2515     19867   1.067  4.262
 0881.01  -73.500   45.523   1700     20657    .549  4.458
 0889.03  -73.447   45.632   2650     32693   4.471 12.410
 0901.03  -73.225   45.590   2665     30825  18.430 27.576
 0005.00  -73.515   45.599   1525     23644    .924  4.319
 0012.01  -73.540   45.581   1135     19906    .236  2.067
 0018.00  -73.534   45.552    875     18776    .543  4.508
 0029.00  -73.551   45.546   1425     17136    .391  3.576
 0034.00  -73.553   45.536    850     17029    .213  2.060
 0045.00  -73.556   45.522    740     18722    .115  1.405
 0048.00  -73.561   45.528   1225     19004    .140  1.570
 0051.00  -73.566   45.518    795     22516    .210  2.394
 0055.02  -73.544   45.502    320     74788   3.720  8.584
 0068.00  -73.574   45.490    445     14378    .184  1.758
 0073.00  -73.562   45.486    460     22251    .311  2.627
 0078.00  -73.575   45.483   1595     37518    .424  2.599
 0085.00  -73.575   45.471    295     26712   1.198  6.529
 0092.00  -73.600   45.453   2705     24361    .570  3.021
 0099.00  -73.632   45.465   2070     31325    .670  3.721
 0107.00  -73.616   45.477    705     20446    .162  2.769
 0110.00  -73.628   45.481   1810     22693    .233  2.013
 0118.00  -73.636   45.498   1865     18316    .301  2.400
 0124.00  -73.627   45.510   2470     16250    .377  3.064
 0127.01  -73.622   45.500   3010     22107    .488  3.294
 0129.01  -73.584   45.500   2400     44493    .278  2.753
 0136.00  -73.578   45.518   1565     16957    .179  1.800
 0145.00  -73.570   45.526  -9999     -9999    .442  2.762
 0150.00  -73.565   45.534   1180     21007    .165  1.736
 0154.00  -73.573   45.539    315     23658    .131  1.490
 0160.00  -73.585   45.526    995     22657    .120  1.448
 0168.00  -73.600   45.522   1280     18517    .171  2.424
 0174.00  -73.587   45.533   1000     20812    .233  2.063
 0182.00  -73.580   45.548   1010     19857    .138  1.778
 0189.00  -73.564   45.562  -9999     -9999   1.539  5.039
 0201.00  -73.584   45.560   2355     21642    .920  3.912
 0208.00  -73.593   45.544   1215     20862    .203  1.815
 0213.00  -73.607   45.541   1320     21720    .195  1.869
 0215.00  -73.600   45.533    955     20596    .232  2.238
 0229.00  -73.629   45.535  -9999     -9999    .478  2.809
 0237.00  -73.634   45.545   1785     23453    .226  2.170
 0245.00  -73.617   45.544   1335     20818    .215  2.049
 0249.00  -73.609   45.554   1975     21771    .527  3.937
 0253.00  -73.603   45.565   1290     16455    .458  2.808
 0268.03  -73.657   45.532  -9999     -9999   1.309  4.770
 0283.02  -73.696   45.536   1370     20744    .461  2.765
 0287.01  -73.717   45.529   2260     21565    .577  4.436
 0290.06  -73.589   45.638   3070     21255    .963  3.968
 0305.00  -73.566   45.461   1560     19198    .350  2.549
 0310.00  -73.583   45.452   1635     24485    .483  2.952
 0317.02  -73.541   45.463   3640     50052   6.957 11.372
 0321.00  -73.579   45.423   1410     23180   5.263 12.250
 0326.03  -73.636   45.438   2450     20952   1.303  5.274
 0327.00  -73.649   45.423   2410     23990   1.741  5.276
 0351.00  -73.592   45.486   2630     63289    .465  3.084
 0364.00  -73.613   45.524   1355     25885    .223  2.454
 0380.00  -73.650   45.471   1895     32549    .791  4.499
 0382.02  -73.669   45.461   2270     29459   1.573  6.566
 0396.00  -73.704   45.438   2840     29042   4.329  9.029
 0400.00  -73.632   45.520   2330     46431   1.374  5.125
 0402.00  -73.665   45.496    530     33797   2.535 11.267
 0415.02  -73.698   45.506   4300     23503    .745  4.246
 0419.00  -73.691   45.518   1590     18611    .375  2.675
 0433.00  -73.724   45.472   1935     27486  15.533 24.584
 0453.01  -73.810   45.459   2870     29332   1.991  6.293
 0470.01  -73.864   45.446   3780     37761   3.479 13.200
 0500.00  -73.965   45.430    545     52366  17.198 20.322
 0514.01  -73.856   45.483   2990     27407   2.287  7.787
 0521.03  -73.815   45.483   4410     34676   4.187  9.709
 0530.00  -73.806   45.506   2910     26016   2.344  9.907
 0570.00  -73.530   45.630   1510     24477  13.735 16.502
 0581.02  -73.504   45.665   1995     26733    .679  3.994
 0585.01  -73.502   45.686    930     31522   4.253 11.022
 0591.01  -73.544   45.602   1460     31051    .509  4.842
 0600.02  -73.572   45.585   1525     23096    .415  3.036
 0603.02  -73.602   45.577   1805     19923    .625  4.336
 0604.05  -73.615   45.592   1955     21086    .581  3.630
 0605.03  -73.594   45.600   2680     20885    .981  4.642
 0605.05  -73.591   45.587   1085     23385    .561  3.100
 0610.02  -73.620   45.611   2275     20828    .485  2.805
 0610.05  -73.616   45.619   1465     15423    .352  2.589
 0612.00  -73.631   45.590   1700     19787    .775  3.598
 0619.00  -73.649   45.590   1905     19959    .926  4.547
 0630.01  -73.674   45.592   1865     30797   1.189  5.155
 0631.00  -73.686   45.634    875     29261  24.324 20.780
 0634.00  -73.680   45.571   1465     27005    .981  4.651
 0638.04  -73.704   45.560   3165     19130    .823  4.011
 0645.00  -73.744   45.548   1880     20955   1.541  5.283
 0647.01  -73.750   45.523   1510     39215    .688  4.883
 0650.03  -73.775   45.541   2530     24522   2.686  7.536
 0657.03  -73.813   45.565   2035     27455   1.788  5.952
 0658.01  -73.798   45.587   2795     24604   1.247  5.065
 0676.03  -73.460   45.739   1530     29845   1.188  4.622
 0682.01  -73.489   45.785   7720     27683  25.263 21.697
 0683.00  -73.493   45.726   2915     24973   2.116  6.855
 0686.00  -73.659   45.759   5235     24709  32.106 25.589
 0687.03  -73.719   45.692   1640     25819  16.351 18.702
 0687.04  -73.663   45.706   3015     28869   1.895  5.540
 0702.02  -73.789   45.672   3770     42674   3.903  8.234
 0703.02  -73.809   45.628   2090     37685   5.281  9.482
 0725.02  -73.945   45.577   5605     26817  58.817 44.174
 0758.00  -74.158   45.411   6100     35960  67.280 38.845
 0783.00  -74.022   45.794   1845     20319   5.211 12.894
 0785.00  -73.982   45.795   1785     20093   3.628 11.607
 0792.00  -74.094   45.810   1930     23115  31.604 31.010
 0804.00  -73.777   45.334   3760     27830  13.108 21.150
 0826.02  -73.457   45.457   2855     33355   1.695  5.497
 0827.02  -73.498   45.416   3600     25375  10.650 13.797
 0831.02  -73.590   45.341   3925     26863  51.412 41.722
 0852.01  -73.328   45.448   2635     28913  55.738 46.320
 0857.05  -73.443   45.499   4275     26057   3.221  8.071
 0858.02  -73.442   45.480   2110     22685   1.165  4.618
 0860.02  -73.471   45.482   1985     25038   1.196  4.912
 0863.02  -73.498   45.503   2275     32966   2.101  8.275
 0873.01  -73.484   45.519   1890     19053    .421  2.766
 0876.01  -73.461   45.526   1495     20940    .742  3.647
 0879.02  -73.500   45.533   2225     26127    .770  3.549
 0883.00  -73.515   45.517   1355     25134   1.002  4.905
 0886.00  -73.477   45.565   6080     34001  12.678 14.916
 0887.02  -73.411   45.562   4645     36899  13.711 20.282
 0902.00  -73.232   45.546   2015     25795   3.355  7.490
 0904.01  -73.381   45.677   8630     31609  75.318 41.300
 0930.01  -73.171   45.548   4320     36157  29.144 28.883
 0007.00  -73.529   45.596   2695     25583   1.079  4.275
 0012.02  -73.540   45.577   1950     20313    .396  3.228
 0026.00  -73.545   45.549    750     17910    .172  1.752
 0037.00  -73.551   45.533    960     22352    .515  4.013
 0055.01  -73.555   45.508   1675     47876    .697  4.858
 0076.00  -73.569   45.481    765     19793    .352  2.907
 0094.01  -73.620   45.463   2420     18351   1.748  9.177
 0120.00  -73.654   45.492   1735     23422   3.072 12.479
 0129.02  -73.579   45.504   2390     38028    .356  2.875
 0143.00  -73.572   45.520   1335     25418    .171  1.953
 0170.00  -73.598   45.524   1250     19547    .154  2.336
 0178.00  -73.580   45.539   1465     21052    .279  2.237
 0187.02  -73.565   45.547   3485     27102   1.133  4.695
 0209.00  -73.598   45.542   2575     21381    .667  4.724
 0216.00  -73.603   45.531   1025     14477    .320  2.369
 0232.00  -73.620   45.535   1340     20577    .372  2.787
 0239.00  -73.627   45.548   2135     19873    .550  3.397
 0251.02  -73.600   45.561   1090     16993    .250  3.290
 0256.00  -73.622   45.562   1585     17387   1.855  5.465
 0266.00  -73.648   45.546   1370     23051    .769  3.761
 0290.08  -73.590   45.646   2235     23381   1.793  5.993
 0303.00  -73.577   45.465    785     21452    .267  2.342
 0311.00  -73.571   45.453   1555     19939    .348  2.638
 0314.00  -73.583   45.445   1210     25084    .269  3.332
 0350.00  -73.589   45.483   1205     40106    .546  4.147
 0360.00  -73.603   45.510   1170     72929   1.450  6.538
 0365.00  -73.614   45.523   1505     33884    .243  2.450
 0383.01  -73.674   45.467   1480     29859   1.606  5.668
 0390.00  -73.662   45.435    595     23908   1.632  7.294
 0404.00  -73.645   45.523   2480     54335   1.512  5.209
 0416.00  -73.722   45.519   4080     24160   1.897  6.872
 0420.00  -73.689   45.522   2115     26185    .800  4.514
 0515.00  -73.907   45.458   7025     32237  17.726 21.248
 0521.02  -73.829   45.491   4460     34119   2.754  8.507
 0584.00  -73.503   45.638   3450     24664   2.102  6.968
 0590.02  -73.551   45.611   1435     22338    .308  3.574
 0593.00  -73.560   45.598   3200     26359   1.519  5.792
 0601.01  -73.579   45.580   1380     23921    .295  2.946
 0602.02  -73.592   45.573   1180     23978    .598  3.135
 0603.03  -73.604   45.581   1395     18378    .356  2.439
 0604.02  -73.617   45.581   1960     20099    .291  3.155
 0605.01  -73.583   45.596   1600     21571   1.329  5.298
 0610.07  -73.621   45.625   1105     20866    .507  3.508
 0613.00  -73.639   45.582   2770     19320   1.004  4.130
 0616.00  -73.636   45.596   2630     18632    .762  3.397
 0630.02  -73.682   45.598   3060     34440   2.191  6.099
 0632.04  -73.723   45.613   4125     29873   1.842  6.037
 0638.03  -73.691   45.562   2025     21886    .672  3.549
 0641.01  -73.716   45.559   4125     23970   1.307  5.596
 0646.02  -73.733   45.544   1665     21627    .605  3.173
 0649.01  -73.767   45.521   1555     22275   1.586  5.946
 0651.00  -73.785   45.556   5115     29574   7.341 11.596
 0658.02  -73.810   45.583   2090     27620    .893  3.781
 0682.02  -73.499   45.754   1470     23879  12.293 16.207
 0687.05  -73.681   45.717   5515     28311   4.688 12.218
 0703.01  -73.794   45.648   4390     33491   6.615 13.543
 0707.00  -73.838   45.643   1710     21217   1.854  5.793
 0726.01  -73.886   45.567   3645     23147   2.505  7.537
 0730.00  -73.942   45.531   4060     23912  13.871 16.131
 0734.00  -74.007   45.682   4790     24518 192.563 76.069
 0750.00  -73.926   45.373  10300     28355  77.166 42.656
 0784.00  -74.005   45.788   1430     17040   1.213  4.980
 0787.00  -73.971   45.783   3205     24323   6.535 15.385
 0805.00  -73.733   45.353   3390     25580   3.307  8.882
 0826.01  -73.481   45.461   4565     27800   5.440 11.761
 0830.00  -73.573   45.398   7595     26308  14.667 18.669
 0855.02  -73.342   45.504   3765     30874  12.108 17.610
 0858.01  -73.431   45.484   2750     24156   1.493  5.398
 0862.00  -73.493   45.481   3945     41621   3.372  9.362
 0867.00  -73.476   45.500   3280     22447   1.499  5.980
 0876.03  -73.446   45.521   3720     26713   1.933  5.810
 0880.00  -73.498   45.526   2240     24321    .903  4.940
 0885.00  -73.502   45.543   1925     27722   2.528  6.445
 0888.00  -73.405   45.590   4145     39600  34.642 27.110
 0926.00  -73.225   45.448   4530     24585  82.617 51.544
 0930.02  -73.166   45.596   2940     28653  16.691 20.700
 0058.00  -73.559   45.511    405     23201    .150  1.672
 0094.02  -73.616   45.461  -9999     -9999   1.972  8.802
 0108.00  -73.615   45.479   2105     40702    .550  3.633
 0144.00  -73.570   45.522   2220     28341    .180  1.881
 0171.00  -73.597   45.526   2080     21183    .479  3.202
 0188.02  -73.560   45.554   1085     22066    .223  2.112
 0191.00  -73.548   45.587   3060     28471   1.668  5.882
 0219.00  -73.614   45.532    795     15905    .301  3.095
 0244.00  -73.615   45.546   1090     18952    .177  1.957
 0254.00  -73.596   45.568   1645     22331    .681  3.778
 0290.09  -73.598   45.635   2385     24913   1.745  6.407
 0317.01  -73.553   45.460   4305     48200   5.286 14.230
 0352.00  -73.600   45.479   1490     40099    .474  3.132
 0356.00  -73.608   45.490   1315     95343    .977  5.014
 0361.00  -73.616   45.508    755     42152    .126  2.042
 0370.00  -73.643   45.481   3995     48420   1.797  5.977
 0395.01  -73.698   45.457    825     16320   7.572 14.762
 0401.00  -73.645   45.509   1545     61186    .961  4.321
 0417.01  -73.701   45.522   1905     19312    .638  3.373
 0418.00  -73.677   45.510   2710     25072   1.280  6.064
 0421.00  -73.677   45.528   4340     20714    .837  3.988
 0522.02  -73.844   45.478   2130     31509   1.004  5.723
 0585.02  -73.524   45.656   1745     26675   5.540 11.893
 0617.01  -73.629   45.612   2500     23650   1.145  5.595
 0633.00  -73.683   45.583   2690     30168   1.728  7.164
 0639.00  -73.692   45.555   1685     24340   1.755  5.622
 0642.00  -73.744   45.580   3615     26666   9.491 14.556
 0647.02  -73.746   45.531   2935     25537   2.153  6.869
 0652.01  -73.794   45.519   2755     29525   3.848 10.447
 0658.03  -73.819   45.588   3585     26646   6.916 12.066
 0660.03  -73.729   45.625   2750     29158   2.616  7.226
 0684.01  -73.548   45.723   4550     29695  32.826 30.591
 0692.00  -73.422   45.840   3125     26135  64.985 63.311
 0710.00  -73.858   45.684  11350     31074  49.207 35.964
 0733.00  -74.115   45.602   2940     22685 306.175107.291
 0756.03  -74.055   45.386   3605     32933  87.054 83.241
 0790.00  -74.039   45.770   2185     23338  15.051 24.600
 0832.00  -73.676   45.382  -9999     -9999  63.394 33.850
 0833.00  -73.483   45.336   2780     24183  93.048 57.593
 0857.04  -73.384   45.473   6080     28672  12.751 16.118
 0859.00  -73.457   45.474   1450     23826    .740  4.055
 0868.02  -73.473   45.495   2700     19640   1.196  6.521
 0881.02  -73.500   45.520   1765     21243    .623  4.280
 0903.01  -73.296   45.574   4660     33247  21.439 30.042
 0325.04  -73.613   45.441   4280     25275   1.772  8.012
 0330.00  -73.651   45.447   2215     20579   1.972  8.940
 0362.00  -73.609   45.515   1430     50340    .553  4.296
 0594.02  -73.577   45.617   3705     28201   7.818 12.122
 0652.02  -73.835   45.534   3735     30818  12.228 18.524
 0662.00  -73.611   45.676   2425     26664  31.423 35.327
 0704.02  -73.842   45.605   7155     31985  10.498 15.663
 0760.00  -74.089   45.343   2575     25058  88.648 43.454
 0858.03  -73.401   45.457   4440     27418  12.753 18.021
 0872.00  -73.482   45.511   3080     22084   1.740  5.335
 0884.02  -73.514   45.531   3330     29320   2.770  7.680
 0887.01  -73.454   45.588   5785     32277  24.343 27.184
 0903.03  -73.294   45.638   6855     25987  96.657 55.666
 0363.00  -73.600   45.519   2325     32927    .364  3.184
 0626.00  -73.619   45.648   1895     25533  12.288 16.275
 0882.00  -73.500   45.515   1350     20276    .732  3.889
 0904.02  -73.426   45.710   1895     27848  36.261 33.196
